Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
138040,KR7138040001,메리츠금융지주,KOSPI,,112900,2,-3700,-3.17,115500,116600,112200,353405,40244928850,20323634001700,180014473,STK
005490,KR7005490008,POSCO홀딩스,KOSPI,,251000,2,-1000,-0.4,250500,253500,250500,75647,19029051250,20314170952000,80932952,STK
009540,KR7009540006,HD한국조선해양,KOSPI,,286500,2,-1500,-0.52,284500,286500,280500,109372,31053397500,20276497734000,70773116,STK
086790,KR7086790003,하나금융지주,KOSPI,,65400,2,-100,-0.15,64400,65800,64100,252694,16523906300,18785553552000,287240880,STK
259960,KR7259960003,크래프톤,KOSPI,,375000,1,2000,0.54,371000,377000,371000,32603,12214491750,17969324625000,47918199,STK
000810,KR7000810002,삼성화재,KOSPI,,368000,2,-10000,-2.65,371500,376500,368000,47449,17669935250,17433940016000,47374837,STK
010130,KR7010130003,고려아연,KOSPI,,820000,2,-19000,-2.26,825000,834000,817000,4999,4109649000,16976692060000,20703283,STK
015760,KR7015760002,한국전력,KOSPI,,26350,1,250,0.96,26150,26900,26150,1199059,31904475550,16915753428950,641964077,STK
035720,KR7035720002,카카오,KOSPI,,37750,2,-200,-0.53,37750,37850,37250,845868,31806978425,16757751197250,443913939,STK
032830,KR7032830002,삼성생명,KOSPI,,83500,2,-2800,-3.24,85000,85100,83100,130718,10966321200,16700000000000,200000000,STK
051910,KR7051910008,LG화학,KOSPI,,204000,1,500,0.25,202500,204500,201000,70243,14289473000,14400837972000,70592343,STK
033780,KR7033780008,KT&G,KOSPI,,116300,2,-300,-0.26,115200,117400,115200,87979,10245309800,14195868401100,122062497,STK
402340,KR7402340004,SK스퀘어,KOSPI,,103400,2,-100,-0.1,102500,106000,102400,130922,13552414350,13704724717200,132540858,STK
096770,KR7096770003,SK이노베이션,KOSPI,,88850,2,-950,-1.06,89100,89600,88700,154888,13781900150,13419439847600,151034776,STK
316140,KR7316140003,우리금융지주,KOSPI,,18060,1,100,0.56,17850,18150,17820,711066,12842696510,13411202508060,742591501,STK
267260,KR7267260008,HD현대일렉트릭,KOSPI,,365500,1,11500,3.25,355000,366000,349500,218856,78369736750,13175227842500,36047135,STK
030200,KR7030200000,KT,KOSPI,,51500,1,200,0.39,50900,51800,50900,130650,6724382850,12979116777500,252021685,STK
010140,KR7010140002,삼성중공업,KOSPI,,14410,2,-180,-1.23,14540,14580,14240,3475129,49818495360,12680800000000,880000000,STK
024110,KR7024110009,기업은행,KOSPI,,15420,2,-10,-0.06,15300,15440,15300,271624,4181866340,12296306899980,797425869,STK
066570,KR7066570003,LG전자,KOSPI,,71900,2,-600,-0.83,72000,72600,71800,107302,7733510150,11766277826600,163647814,STK
006400,KR7006400006,삼성SDI,KOSPI,,170700,2,-2300,-1.33,171300,173000,170200,131531,22542284350,11738105271000,68764530,STK
064350,KR7064350002,현대로템,KOSPI,,107500,2,-100,-0.09,108700,111000,103300,843002,89207678550,11732796497500,109142293,STK
352820,KR7352820005,하이브,KOSPI,,274000,2,-1000,-0.36,274500,277500,272500,59346,16282773000,11412674578000,41652097,STK
323410,KR7323410001,카카오뱅크,KOSPI,,23300,2,-50,-0.21,23050,23500,23050,163234,3807513925,11113853882100,476989437,STK
017670,KR7017670001,SK텔레콤,KOSPI,,51200,2,-100,-0.19,51100,51800,51100,692695,35527789750,10997250713600,214790053,STK
003550,KR7003550001,LG,KOSPI,,69000,2,-1100,-1.57,69400,70100,69000,44687,3108715650,10853768517000,157300993,STK
034730,KR7034730002,SK,KOSPI,,138900,1,100,0.07,137600,139800,137600,40339,5607660900,10070625446700,72502703,STK
018260,KR7018260000,삼성에스디에스,KOSPI,,130100,2,-900,-0.69,129500,131100,129300,30328,3944879300,10066851780000,77377800,STK
009150,KR7009150004,삼성전기,KOSPI,,123200,2,-3100,-2.45,125000,125400,123000,114512,14211284700,9202263347200,74693696,STK
003670,KR7003670007,포스코퓨처엠,KOSPI,,114700,2,-600,-0.52,114000,116000,112500,132861,15212080350,8885031334000,77463220,STK
047810,KR7047810007,한국항공우주,KOSPI,,89100,2,-1500,-1.66,91200,91200,88500,333930,29892323200,8685032033700,97475107,STK
000100,KR7000100008,유한양행,KOSPI,,107600,1,100,0.09,106500,108200,105600,168378,17968901850,8630495286400,80209064,STK
079550,KR7079550000,LIG넥스원,KOSPI,,390000,1,10000,2.63,387000,390000,379500,75134,28952082250,8580000000000,22000000,STK
086280,KR7086280005,현대글로비스,KOSPI,,113200,1,200,0.18,112500,114100,112100,70431,7983814850,8490000000000,75000000,STK
180640,KR7180640005,한진칼,KOSPI,,125800,2,-24800,-16.47,159300,160500,123800,837292,115511839700,8398694698200,66762279,STK
047050,KR7047050000,포스코인터내셔널,KOSPI,,47450,1,250,0.53,47050,47600,47000,101203,4786253775,8347536290600,175922788,STK
272210,KR7272210006,한화시스템,KOSPI,,44025,1,925,2.15,43600,44750,42700,1487043,65272860350,8317176100725,188919389,STK
003490,KR7003490000,대한항공,KOSPI,,22500,2,-300,-1.32,22900,23100,22400,689993,15647094100,8284964872500,368220661,STK
042700,KR7042700005,한미반도체,KOSPI,,82600,2,-1200,-1.43,85000,85100,82500,571090,47811349400,7980337793400,96614259,STK
443060,KR7443060009,HD현대마린솔루션,KOSPI,,168300,1,800,0.48,167500,168400,164000,46849,7771075050,7544756043000,44829210,STK
003230,KR7003230000,삼양식품,KOSPI,,992000,2,-7000,-0.7,999000,1010000,991000,27425,27422495000,7472750880000,7533015,STK
010120,KR7010120004,LS ELECTRIC,KOSPI,,241500,1,2500,1.05,238500,242500,233500,109144,25902309000,7245000000000,30000000,STK
006800,KR7006800007,미래에셋증권,KOSPI,,12660,2,-180,-1.4,12840,13030,12630,713338,9145010300,7220205725280,570316408,STK
326030,KR7326030004,SK바이오팜,KOSPI,,91400,2,-700,-0.76,91200,92400,90700,56714,5175743250,7157831050000,78313250,STK
090430,KR7090430000,아모레퍼시픽,KOSPI,,121600,2,-1900,-1.54,123000,123400,120900,69401,8454907950,7112719494400,58492759,STK
021240,KR7021240007,코웨이,KOSPI,,97300,2,-900,-0.92,96800,98900,96300,155579,15183779800,7060452388500,72563745,STK
010620,KR7010620003,HD현대미포,KOSPI,,172900,1,600,0.35,172800,173200,168200,139412,23842385500,6905997562100,39942149,STK
005830,KR7005830005,DB손해보험,KOSPI,,96900,1,4300,4.64,92200,97500,91900,214101,20583390050,6860520000000,70800000,STK
000150,KR7000150003,두산,KOSPI,,396000,2,-12500,-3.06,398000,401000,386500,158113,64107879500,6543438660000,16523835,STK
267250,KR7267250009,HD현대,KOSPI,,82300,1,200,0.24,81300,82800,81200,85792,7062330700,6501130895500,78993085,STK
009830,KR7009830001,한화솔루션,KOSPI,,36800,2,-550,-1.47,37300,37525,36350,1417507,52184485125,6325645324800,171892536,STK
010950,KR7010950004,S-Oil,KOSPI,,52200,2,-500,-0.95,52400,52700,52100,85788,4484593700,5876821742400,112582792,STK
032640,KR7032640005,LG유플러스,KOSPI,,12960,2,-120,-0.92,12950,13030,12870,468346,6072575345,5658483238560,436611361,STK
088980,KR7088980008,맥쿼리인프라,KOSPI,,11540,1,40,0.35,11520,11590,11510,341310,3936410215,5526759799220,478921993,STK
064400,KR7064400005,LG씨엔에스,KOSPI,,56300,2,-300,-0.53,56600,56700,56000,124233,6995042450,5454678872400,96885948,STK
298040,KR7298040007,효성중공업,KOSPI,,577000,1,21000,3.78,584000,598000,559000,84322,48479026500,5380264196000,9324548,STK
005940,KR7005940002,NH투자증권,KOSPI,,15980,2,-300,-1.84,16180,16320,15960,276187,4449728195,5233326938020,327492299,STK
071050,KR7071050009,한국금융지주,KOSPI,,93000,1,4000,4.49,92200,94200,90200,327590,30341839550,5182517256000,55725992,STK
051900,KR7051900009,LG생활건강,KOSPI,,319500,2,-4000,-1.24,322500,323500,319500,10507,3378661000,4990013941500,15618197,STK
161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,40150,2,-150,-0.37,39900,40500,39900,45023,1811048350,4973584020350,123875069,STK
029780,KR7029780004,삼성카드,KOSPI,,42150,1,100,0.24,41750,42200,41700,26206,1101830025,4883452255650,115858891,STK
000720,KR7000720003,현대건설,KOSPI,,43700,3,0,0.0,43050,43950,42750,292561,12721496675,4866246930500,111355765,STK
016360,KR7016360000,삼성증권,KOSPI,,54200,2,-1100,-1.99,54800,55400,54000,234664,12836732900,4840060000000,89300000,STK
271560,KR7271560005,오리온,KOSPI,,122400,2,-200,-0.16,121400,122700,121300,33819,4128868450,4839222556800,39536132,STK
006260,KR7006260004,LS,KOSPI,,145700,2,-4300,-2.87,149100,150000,144800,121871,17845720300,4691540000000,32200000,STK
241560,KR7241560002,두산밥캣,KOSPI,,46300,2,-1650,-3.44,47500,47500,46050,150071,6969876200,4438135809500,95856065,STK
251270,KR7251270005,넷마블,KOSPI,,50700,1,200,0.4,50500,51300,50200,44545,2253732650,4357842551400,85953502,STK
034220,KR7034220004,LG디스플레이,KOSPI,,8690,2,-40,-0.46,8690,8800,8680,358427,3132030975,4345000000000,500000000,STK
278470,KR7278470000,에이피알,KOSPI,,111400,1,2000,1.83,109400,111800,108300,304594,33527139800,4175445227000,37481555,STK
377300,KR7377300009,카카오페이,KOSPI,,29950,2,-250,-0.83,30050,30150,29550,56067,1674010150,4033669623950,134680121,STK
028050,KR7028050003,삼성E&A,KOSPI,,20450,1,150,0.74,20200,20550,20150,222179,4530449575,4008200000000,196000000,STK
011790,KR7011790003,SKC,KOSPI,,103600,2,-2200,-2.08,106400,107000,103000,128745,13482811350,3923155672800,37868298,STK
000880,KR7000880005,한화,KOSPI,,51600,1,1000,1.98,51500,52300,50500,150258,7752968200,3867870726000,74958735,STK
128940,KR7128940004,한미약품,KOSPI,,293500,1,5000,1.73,287000,295000,284000,52350,15217406000,3760025858500,12810991,STK
307950,KR7307950006,현대오토에버,KOSPI,,137000,2,-900,-0.65,136500,137800,136000,21628,2964488200,3757085534000,27423982,STK
001040,KR7001040005,CJ,KOSPI,,127400,2,-300,-0.23,127000,130400,126100,61050,7828904250,3717149545200,29176998,STK
035250,KR7035250000,강원랜드,KOSPI,,17200,1,230,1.36,16930,17270,16910,549978,9442915385,3679776600000,213940500,STK
078930,KR7078930005,GS,KOSPI,,39500,1,200,0.51,39050,39550,39050,56249,2215712775,3670157431000,92915378,STK
039490,KR7039490008,키움증권,KOSPI,,147600,2,-500,-0.34,146600,150600,146600,52856,7867041950,3612761805600,24476706,STK
011070,KR7011070000,LG이노텍,KOSPI,,150200,2,-1300,-0.86,150200,152100,150000,48001,7239274000,3554799471400,23667107,STK
097950,KR7097950000,CJ제일제당,KOSPI,,233000,2,-3000,-1.27,235500,236500,232500,50622,11854862750,3507625338000,15054186,STK
022100,KR7022100002,포스코DX,KOSPI,,22950,2,-350,-1.5,23300,23500,22900,154952,3587958550,3489197030550,152034729,STK
175330,KR7175330000,JB금융지주,KOSPI,,17860,1,40,0.22,17630,17960,17620,139291,2486377920,3463196379920,193907972,STK
004020,KR7004020004,현대제철,KOSPI,,25950,1,450,1.76,25400,26100,25200,209238,5398665600,3462918120750,133445785,STK
450080,KR7450080007,에코프로머티,KOSPI,,49000,2,-1200,-2.39,49700,50400,48900,204546,10115579300,3426688776000,69932424,STK
036570,KR7036570000,엔씨소프트,KOSPI,,157200,2,-1300,-0.82,156400,157900,153700,57721,9028054750,3386720258400,21544022,STK
138930,KR7138930003,BNK금융지주,KOSPI,,10510,2,-40,-0.38,10440,10640,10380,376083,3972756045,3346210784690,318383519,STK
036460,KR7036460004,한국가스공사,KOSPI,,35850,3,0,0.0,35850,36050,35500,211841,7584763925,3309421050000,92313000,STK
454910,KR7454910001,두산로보틱스,KOSPI,,50950,2,-1350,-2.58,52900,52900,50600,166860,8566548300,3302577981000,64819980,STK
462870,KR7462870007,시프트업,KOSPI,,55000,1,200,0.36,55000,55800,54400,88567,4872247250,3216659600000,58484720,STK
489790,KR7489790006,한화비전,KOSPI,,63300,2,-700,-1.09,63500,64700,62500,366808,23227623550,3195915087000,50488390,STK
302440,KR7302440003,SK바이오사이언스,KOSPI,,40100,2,-100,-0.25,39800,40300,39700,31059,1242680750,3142602714500,78369145,STK
007660,KR7007660004,이수페타시스,KOSPI,,42150,2,-1350,-3.1,42550,43200,40800,1578749,66468124350,3094198580850,73409219,STK
011780,KR7011780004,금호석유화학,KOSPI,,112200,2,-600,-0.53,112300,113100,111400,44118,4943292250,2968765661400,26459587,STK
017800,KR7017800004,현대엘리베이터,KOSPI,,74200,2,-2700,-3.51,76200,76900,73800,166205,12412030450,2900654967000,39092385,STK
383220,KR7383220001,F&F,KOSPI,,69800,2,-1100,-1.55,70000,71600,69500,14060,989737800,2673833835000,38307075,STK
004370,KR7004370003,농심,KOSPI,,416500,2,-5500,-1.3,418500,429000,415000,17086,7238775750,2533420393000,6082642,STK
011170,KR7011170008,롯데케미칼,KOSPI,,59000,2,-200,-0.34,59300,59300,58400,63702,3748917350,2523749721000,42775419,STK
004990,KR7004990008,롯데지주,KOSPI,,23950,2,-150,-0.62,23750,24500,23750,107945,2616787650,2512576226150,104909237,STK
026960,KR7026960005,동서,KOSPI,,25100,2,-450,-1.76,25250,25500,24950,27724,695839400,2502470000000,99700000,STK
012750,KR7012750006,에스원,KOSPI,,65300,2,-400,-0.61,64800,66100,64800,14509,946969650,2481346323400,37999178,STK
031210,KR7031210008,서울보증보험,KOSPI,,35200,2,-1800,-4.86,37100,38350,35050,341087,12421853650,2457720249600,69821598,STK
082740,KR7082740002,한화엔진,KOSPI,,29000,2,-300,-1.02,29500,29500,28300,468420,13473520200,2419967118000,83447142,STK
139480,KR7139480008,이마트,KOSPI,,86200,1,3400,4.11,83200,86700,83000,196770,16770615650,2378759597800,27595819,STK
192820,KR7192820009,코스맥스,KOSPI,,209000,2,-5000,-2.34,210500,214500,208000,38719,8131636750,2372047381000,11349509,STK
018880,KR7018880005,한온시스템,KOSPI,,3485,2,-40,-1.13,3480,3545,3460,258706,906763193,2365487493720,678762552,STK
002380,KR7002380004,KCC,KOSPI,,264500,2,-500,-0.19,264000,268500,263500,9405,2494310500,2350471579500,8886471,STK
088350,KR7088350004,한화생명,KOSPI,,2655,2,-35,-1.3,2660,2695,2650,371903,993115213,2305947150000,868530000,STK
052690,KR7052690005,한전기술,KOSPI,,60200,2,-1500,-2.43,61300,61600,59500,85013,5115454400,2300844000000,38220000,STK
001440,KR7001440007,대한전선,KOSPI,,12300,2,-180,-1.44,12800,12800,12210,749072,9312813935,2293301790000,186447300,STK
066970,KR7066970005,엘앤에프,KOSPI,,62900,2,-500,-0.79,62800,64700,62000,122190,7719359300,2284287344600,36316174,STK
081660,KR7081660003,미스토홀딩스,KOSPI,,37950,2,-950,-2.44,37800,38050,36500,77976,2912338250,2280637090050,60095839,STK
111770,KR7111770004,영원무역,KOSPI,,51100,2,-800,-1.54,50900,52500,50900,22381,1155788300,2264316014800,44311468,STK
008930,KR7008930000,한미사이언스,KOSPI,,32500,2,-100,-0.31,32350,33050,32000,149182,4872982900,2222725375000,68391550,STK
023530,KR7023530009,롯데쇼핑,KOSPI,,76500,1,2200,2.96,74100,77200,73800,53417,4075450150,2164089757500,28288755,STK
030000,KR7030000004,제일기획,KOSPI,,18470,2,-90,-0.48,18410,18560,18370,69368,1281096860,2124811425750,115041225,STK
018670,KR7018670000,SK가스,KOSPI,,219000,2,-4500,-2.01,223500,223500,219000,4408,972862250,2024708436000,9245244,STK
112610,KR7112610001,씨에스윈드,KOSPI,,47900,2,-1400,-2.84,48750,48900,47600,346989,16667483675,2020010203700,42171403,STK
001450,KR7001450006,현대해상,KOSPI,,22575,1,425,1.92,21950,23050,21950,337580,7676660500,2018205000000,89400000,STK
020560,KR7020560009,아시아나항공,KOSPI,,9730,2,-40,-0.41,9820,9820,9640,28273,275195805,2004289618030,205990711,STK
161890,KR7161890009,한국콜마,KOSPI,,83400,2,-1000,-1.18,84400,84400,82200,109672,9111961050,1968663421800,23605077,STK
028670,KR7028670008,팬오션,KOSPI,,3630,1,30,0.83,3655,3700,3600,1087141,3965797676,1940487328560,534569512,STK
062040,KR7062040001,산일전기,KOSPI,,63500,1,300,0.47,64100,64200,61600,161334,10128362900,1933270200000,30445200,STK
002790,KR7002790004,아모레퍼시픽홀딩스,KOSPI,,22800,2,-300,-1.3,22900,23500,22650,47932,1097785450,1811646504000,79458180,STK
000120,KR7000120006,CJ대한통운,KOSPI,,79400,2,-1600,-1.98,81100,81100,79400,77953,6242764900,1811300113600,22812344,STK
012510,KR7012510004,더존비즈온,KOSPI,,59400,2,-800,-1.33,60300,60300,59300,51928,3103006750,1804737369600,30382784,STK
051600,KR7051600005,한전KPS,KOSPI,,39850,2,-3450,-7.97,41900,41900,39700,596740,23922625375,1793250000000,45000000,STK
000990,KR7000990002,DB하이텍,KOSPI,,39750,2,-50,-0.13,39850,40050,39450,65147,2595303075,1764843873000,44398588,STK
139130,KR7139130009,iM금융지주,KOSPI,,10580,2,-40,-0.38,10530,10640,10530,108944,1154680575,1760436173140,166392833,STK
008770,KR7008770000,호텔신라,KOSPI,,44850,1,1700,3.94,43100,45100,43000,171970,7657002425,1760278226850,39248121,STK
001720,KR7001720002,신영증권,KOSPI,,105800,2,-1200,-1.12,107100,108700,104600,12838,1377135500,1739352000000,16440000,STK
282330,KR7282330000,BGF리테일,KOSPI,,100400,2,-700,-0.69,100500,101100,100300,16291,1638710100,1735304162400,17283906,STK
006040,KR7006040000,동원산업,KOSPI,,43400,1,450,1.05,42500,43450,42500,37478,1613440200,1719685245600,39624084,STK
204320,KR7204320006,HL만도,KOSPI,,36450,2,-800,-2.15,36800,36850,36400,104427,3817815025,1711587024000,46957120,STK
375500,KR7375500006,DL이앤씨,KOSPI,,43750,2,-900,-2.02,44200,44900,43650,64841,2852537050,1692846006250,38693623,STK
042670,KR7042670000,HD현대인프라코어,KOSPI,,8750,2,-140,-1.57,8720,8790,8640,500920,4368670630,1685738836250,192655867,STK
294870,KR7294870001,HDC현대산업개발,KOSPI,,25400,2,-100,-0.39,25250,25500,24850,55206,1395541050,1674046182000,65907330,STK
069620,KR7069620003,대웅제약,KOSPI,,143600,1,500,0.35,141700,143600,141200,7848,1117786800,1663832170000,11586575,STK
103140,KR7103140000,풍산,KOSPI,,58500,2,-400,-0.68,59000,59100,58000,62027,3621046600,1639420263000,28024278,STK
004170,KR7004170007,신세계,KOSPI,,169700,1,4700,2.85,165700,170900,165600,21312,3597954850,1636787215700,9645181,STK
361610,KR7361610009,SK아이이테크놀로지,KOSPI,,22850,3,0,0.0,22650,22950,22500,40673,927016300,1629149977200,71297592,STK
006360,KR7006360002,GS건설,KOSPI,,18680,2,-260,-1.37,18800,18960,18640,135637,2539507530,1598662233200,85581490,STK
007310,KR7007310006,오뚜기,KOSPI,,397500,1,1000,0.25,396500,398500,394500,1317,522565250,1593112425000,4007830,STK
000240,KR7000240002,한국앤컴퍼니,KOSPI,,16690,2,-410,-2.4,16950,17000,16640,58615,983081415,1584469155600,94935240,STK
003690,KR7003690005,코리안리,KOSPI,,8100,3,0,0.0,8100,8130,8080,50729,410988980,1578050351100,194821031,STK
005850,KR7005850003,에스엘,KOSPI,,33100,2,-350,-1.05,33050,33350,32950,47799,1582776200,1537446012000,46448520,STK
047040,KR7047040001,대우건설,KOSPI,,3620,2,-25,-0.69,3630,3645,3605,348703,1262756314,1504553949560,415622638,STK
069960,KR7069960003,현대백화점,KOSPI,,66100,1,500,0.76,64800,66700,63800,61051,4011079650,1495764539300,22628813,STK
006280,KR7006280002,녹십자,KOSPI,,125700,1,4400,3.63,120700,127300,120100,33049,4137029750,1468997826600,11686538,STK
009970,KR7009970005,영원무역홀딩스,KOSPI,,107600,2,-100,-0.09,107500,110500,107500,15249,1652704050,1467189699200,13635592,STK
010060,KR7010060002,OCI홀딩스,KOSPI,,77900,2,-1100,-1.39,78500,80000,77700,54135,4254089450,1465682034300,18814917,STK
014680,KR7014680003,한솔케미칼,KOSPI,,127500,1,7600,6.34,120100,129600,118100,105587,13394335850,1445237362500,11335195,STK
009420,KR7009420001,한올바이오파마,KOSPI,,26700,2,-250,-0.93,26450,26850,26400,73435,1954734550,1394825034600,52240638,STK
073240,KR7073240004,금호타이어,KOSPI,,4810,2,-80,-1.64,4820,4890,4785,146373,705849005,1381721980470,287260287,STK
071970,KR7071970008,HD현대마린엔진,KOSPI,,39900,1,150,0.38,39900,40250,38875,158129,6251165950,1353467650500,33921495,STK
395400,KR7395400005,SK리츠,KOSPI,,4885,2,-30,-0.61,4915,4945,4865,60194,294122900,1349182160990,276188774,STK
103590,KR7103590006,일진전기,KOSPI,,28000,2,-200,-0.71,28500,29150,27050,761477,21165875100,1335190920000,47685390,STK
000080,KR7000080002,하이트진로,KOSPI,,19020,2,-90,-0.47,19050,19100,19020,51830,987542410,1333941281220,70133611,STK
267270,KR7267270007,HD현대건설기계,KOSPI,,72500,2,-800,-1.09,71700,72500,70700,67691,4845337000,1284234985000,17713586,STK
007340,KR7007340003,DN오토모티브,KOSPI,,21750,3,0,0.0,21700,21800,21450,38532,834873450,1272611313750,58510865,STK
457190,KR7457190007,이수스페셜티케미컬,KOSPI,,41950,1,400,0.96,41500,42500,41150,108608,4548192775,1267237346000,30208280,STK
300720,KR7300720000,한일시멘트,KOSPI,,18160,2,-100,-0.55,18100,18350,17710,43132,782897865,1257789566400,69261540,STK
137310,KR7137310009,에스디바이오센서,KOSPI,,10100,1,360,3.7,9650,10150,9650,160546,1599994865,1229665930200,121749102,STK
034230,KR7034230003,파라다이스,KOSPI,,13020,1,120,0.93,12900,13190,12810,281377,3679909015,1194866531460,91771623,STK
007070,KR7007070006,GS리테일,KOSPI,,14155,2,-75,-0.53,14170,14340,14140,42219,598167045,1183462959325,83607415,STK
001800,KR7001800002,오리온홀딩스,KOSPI,,18890,2,-760,-3.87,19400,19460,18810,123975,2357532835,1183372021580,62645422,STK
003090,KR7003090008,대웅,KOSPI,,20350,1,250,1.24,19830,20500,19830,22762,462151145,1183189293000,58141980,STK
005070,KR7005070008,코스모신소재,KOSPI,,36000,2,-700,-1.91,36500,36950,35950,83809,3055086700,1170387216000,32510756,STK
011210,KR7011210002,현대위아,KOSPI,,42600,2,-950,-2.18,43050,43400,42600,41051,1762288475,1158510535800,27195083,STK
020150,KR7020150009,롯데에너지머티리얼즈,KOSPI,,22100,2,-200,-0.9,22300,22450,21950,26330,583561000,1157276732300,52365463,STK
012630,KR7012630000,HDC,KOSPI,,19180,1,120,0.63,18960,19220,18820,86887,1655814585,1145846208780,59741721,STK
009450,KR7009450008,경동나비엔,KOSPI,,78600,2,-1600,-2.0,80200,80200,78100,30680,2412966700,1145091331200,14568592,STK
185750,KR7185750007,종근당,KOSPI,,82050,2,-850,-1.03,82000,84000,81600,5881,483260400,1132518099000,13802780,STK
192080,KR7192080000,더블유게임즈,KOSPI,,52600,2,-200,-0.38,52500,53200,52200,31046,1633764500,1130684655600,21495906,STK
089860,KR7089860001,롯데렌탈,KOSPI,,30750,2,-300,-0.97,31050,31500,30750,41980,1313246000,1116513681000,36309388,STK
336260,KR7336260005,두산퓨얼셀,KOSPI,,17000,2,-150,-0.87,17210,17300,16770,141174,2396918150,1113393342000,65493726,STK
017960,KR7017960006,한국카본,KOSPI,,21300,1,200,0.95,21150,21400,20600,342772,7245038100,1105650027600,51908452,STK
100090,KR7100090000,SK오션플랜트,KOSPI,,18590,2,-1250,-6.3,20100,20100,18350,1056418,19908795350,1100445609120,59195568,STK
280360,KR7280360009,롯데웰푸드,KOSPI,,115600,3,0,0.0,115100,116000,114800,3806,438943800,1090636754400,9434574,STK
001120,KR7001120005,LX인터내셔널,KOSPI,,28050,1,350,1.26,28000,28250,27550,125764,3526675850,1087218000000,38760000,STK
003570,KR7003570009,SNT다이내믹스,KOSPI,,32650,2,-550,-1.66,33400,33450,31900,55011,1790033050,1085700557050,33252697,STK
229640,KR7229640008,LS에코에너지,KOSPI,,35350,2,-450,-1.26,36100,36100,34700,91218,3203465875,1082589472650,30624879,STK
298020,KR7298020009,효성티앤씨,KOSPI,,247500,1,8000,3.34,237000,247500,237000,9319,2273556750,1071101295000,4327682,STK
000500,KR7000500009,가온전선,KOSPI,,64700,1,1900,3.03,62500,65400,61200,61060,3865761400,1070339540500,16543115,STK
023590,KR7023590003,다우기술,KOSPI,,23550,1,50,0.21,23550,23750,23500,39287,927689925,1056608830350,44866617,STK
330590,KR7330590001,롯데리츠,KOSPI,,3605,2,-30,-0.83,3625,3630,3590,83081,299591021,1041732826820,288968884,STK
004490,KR7004490009,세방전지,KOSPI,,73000,1,200,0.27,72700,74500,72300,33497,2471590300,1022000000000,14000000,STK
003540,KR7003540002,대신증권,KOSPI,,19930,1,60,0.3,19870,20100,19720,79481,1583221230,1011913862000,50773400,STK
108320,KR7108320003,LX세미콘,KOSPI,,62100,1,800,1.31,61100,62400,61000,27026,1672380000,1010013030000,16264300,STK
085620,KR7085620003,미래에셋생명,KOSPI,,5670,2,-340,-5.66,6040,6050,5670,72331,419635065,1003681791630,177016189,STK
192400,KR7192400000,쿠쿠홀딩스,KOSPI,,28050,2,-300,-1.06,28350,28450,27750,17330,487281800,997519289250,35562185,STK
009240,KR7009240003,한샘,KOSPI,,41950,3,0,0.0,41700,42100,41650,6418,268270650,987248279600,23533928,STK
